class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-color,ring-number,ring-type,spore-print-color,population,habitat 
1,23,24,13,19,13,5,2,1,15,19,18,18,22,6,22,14,15,10,24,3
1,23,5,6,19,13,5,2,1,22,19,18,18,22,15,22,14,15,10,24,3
1,23,5,4,19,13,5,2,1,20,19,18,18,22,6,22,14,15,13,24,3
1,23,5,13,19,13,5,2,1,20,19,18,18,15,15,22,14,15,10,21,3
1,5,5,13,19,13,5,2,1,22,19,18,18,6,22,22,14,15,13,24,3
1,5,24,6,19,13,5,2,1,20,19,18,18,15,15,22,14,15,13,21,3
1,23,5,13,19,13,5,2,1,22,19,18,18,15,22,22,14,15,10,21,3
1,23,24,4,19,13,5,2,1,22,19,18,18,15,22,22,14,15,10,24,3
1,5,5,13,19,13,5,2,1,22,19,18,18,15,6,22,14,15,10,21,3
1,23,24,13,19,13,5,2,1,22,19,18,18,6,15,22,14,15,10,21,3
1,5,5,13,19,13,5,2,1,13,19,18,18,22,15,22,14,15,10,24,3
1,23,24,4,19,13,5,2,1,20,19,18,18,22,6,22,14,15,13,24,3
1,23,24,4,19,13,5,2,1,20,19,18,18,15,6,22,14,15,13,24,3
1,23,5,6,19,13,5,2,1,22,19,18,18,6,6,22,14,15,13,21,3
1,23,5,6,19,13,5,2,1,15,19,18,18,22,15,22,14,15,13,21,3
1,5,5,4,19,13,5,2,1,20,19,18,18,22,15,22,14,15,13,21,3
1,23,5,13,19,13,5,2,1,22,19,18,18,22,6,22,14,15,13,24,3
1,23,24,4,19,13,5,2,1,13,19,18,18,15,15,22,14,15,13,24,3
1,23,24,6,19,13,5,2,1,20,19,18,18,15,22,22,14,15,13,21,3
1,23,24,6,19,13,5,2,1,20,19,18,18,22,15,22,14,15,10,24,3
1,23,5,4,19,13,5,2,1,20,19,18,18,15,22,22,14,15,13,21,3
1,5,5,13,19,13,5,2,1,22,19,18,18,22,22,22,14,15,13,21,3
1,23,24,13,19,13,5,2,1,15,19,18,18,15,15,22,14,15,13,24,3
1,23,24,6,19,13,5,2,1,20,19,18,18,6,15,22,14,15,10,21,3
1,23,5,22,5,13,5,22,1,7,19,18,5,22,22,22,14,4,13,18,6
1,5,24,6,19,13,5,2,1,22,19,18,18,6,6,22,14,15,13,24,3
1,5,18,6,5,13,5,22,1,13,19,5,5,22,22,22,14,4,13,18,6
1,5,5,13,19,13,5,2,1,20,19,18,18,6,22,22,14,15,13,24,3
1,23,24,4,19,13,5,2,1,22,19,18,18,22,22,22,14,15,10,24,3
0,5,24,22,19,15,5,2,13,22,4,18,18,22,22,22,14,15,13,18,20
1,23,24,6,19,13,5,2,1,13,19,18,18,22,6,22,14,15,10,21,3
1,5,5,13,19,13,5,2,1,22,19,18,18,22,22,22,14,15,10,24,3
1,23,5,6,19,13,5,2,1,22,19,18,18,6,6,22,14,15,13,24,3
1,23,5,4,19,13,5,2,1,13,19,18,18,15,6,22,14,15,10,21,3
1,5,5,6,19,13,5,2,1,13,19,18,18,6,22,22,14,15,10,21,3
1,23,24,13,19,13,5,2,1,15,19,18,18,15,6,22,14,15,13,24,3
1,23,24,4,19,13,5,2,1,13,19,18,18,15,22,22,14,15,10,24,3
1,23,24,13,19,13,5,2,1,13,19,18,18,15,6,22,14,15,13,21,3
1,23,24,13,19,13,5,2,1,13,19,18,18,22,22,22,14,15,13,24,3
1,5,5,13,19,13,5,2,1,15,19,18,18,6,22,22,14,15,10,24,3
1,23,24,6,19,13,5,2,1,20,19,18,18,6,15,22,14,15,10,24,3
1,23,24,13,19,13,5,2,1,13,19,18,18,22,15,22,14,15,10,24,3
1,23,5,4,19,13,5,2,1,22,19,18,18,22,6,22,14,15,10,21,3
1,5,5,13,19,13,5,2,1,15,19,18,18,15,6,22,14,15,10,24,3
1,23,5,4,19,13,5,2,1,13,19,18,18,22,22,22,14,15,10,21,3
1,5,18,22,5,13,5,22,1,10,19,18,18,22,22,22,14,4,13,0,6
1,23,24,13,19,13,5,2,1,13,19,18,18,6,22,22,14,15,10,21,3
1,23,5,6,19,13,5,2,1,22,19,18,18,6,6,22,14,15,10,24,3
1,23,5,13,19,13,5,2,1,22,19,18,18,15,22,22,14,15,10,24,3
1,23,5,4,19,13,5,2,1,15,19,18,18,6,6,22,14,15,13,24,3
1,5,5,13,19,13,5,2,1,13,19,18,18,6,15,22,14,15,10,24,3
1,23,5,13,19,13,5,2,1,20,19,18,18,22,15,22,14,15,13,21,3
1,23,24,13,19,13,5,2,1,15,19,18,18,22,6,22,14,15,13,24,3
0,5,18,22,19,15,5,2,13,22,4,18,18,22,22,22,14,15,13,21,20
1,23,5,6,19,13,5,2,1,22,19,18,18,6,6,22,14,15,10,21,3
1,5,18,22,5,13,5,22,1,10,19,18,18,22,22,22,14,4,10,18,6
1,23,18,6,5,13,5,22,1,15,19,18,5,22,22,22,14,4,13,18,6
1,23,5,6,19,13,5,2,1,15,19,18,18,15,6,22,14,15,10,21,3
1,5,5,13,19,13,5,2,1,13,19,18,18,15,6,22,14,15,10,24,3
1,23,5,4,19,13,5,2,1,13,19,18,18,6,6,22,14,15,10,21,3
1,23,24,6,19,13,5,2,1,13,19,18,18,15,6,22,14,15,10,21,3
1,5,5,13,19,13,5,2,1,20,19,18,18,22,6,22,14,15,10,24,3
1,23,5,13,19,13,5,2,1,22,19,18,18,15,15,22,14,15,13,21,3
0,23,5,6,5,5,5,2,1,7,4,10,10,13,13,22,14,11,7,24,3
1,23,24,4,19,13,5,2,1,22,19,18,18,6,6,22,14,15,10,24,3
1,23,5,13,5,13,5,22,1,7,19,18,18,22,22,22,14,4,10,0,6
0,23,18,22,19,15,5,2,13,13,4,18,18,22,22,22,14,15,13,21,6
1,23,24,6,19,13,5,2,1,15,19,18,18,15,15,22,14,15,13,24,3
1,5,5,13,19,13,5,2,1,13,19,18,18,22,22,22,14,15,13,21,3
1,23,5,13,19,13,5,2,1,15,19,18,18,6,15,22,14,15,10,24,3
1,23,24,6,19,13,5,2,1,20,19,18,18,15,22,22,14,15,10,21,3
1,23,24,6,19,13,5,2,1,22,19,18,18,15,15,22,14,15,10,21,3
1,5,5,13,19,13,5,2,1,20,19,18,18,15,15,22,14,15,13,21,3
1,5,5,13,19,13,5,2,1,20,19,18,18,6,22,22,14,15,10,24,3
1,23,5,6,19,13,5,2,1,20,19,18,18,22,6,22,14,15,10,21,3
1,5,5,6,19,13,5,2,1,13,19,18,18,6,15,22,14,15,13,24,3
1,23,24,4,19,13,5,2,1,20,19,18,18,6,6,22,14,15,13,24,3
1,23,5,4,19,13,5,2,1,13,19,18,18,22,22,22,14,15,10,24,3
0,23,18,22,19,15,5,2,13,13,4,18,18,22,22,22,14,15,10,21,6
1,5,5,6,19,13,5,2,1,13,19,18,18,22,22,22,14,15,10,21,3
1,23,5,6,19,13,5,2,1,15,19,18,18,6,15,22,14,15,10,21,3
1,5,24,4,19,13,5,2,1,22,19,18,18,22,15,22,14,15,10,21,3
1,5,24,6,19,13,5,2,1,15,19,18,18,15,15,22,14,15,10,21,3
1,23,24,13,19,13,5,2,1,22,19,18,18,22,22,22,14,15,13,21,3
1,23,24,4,19,13,5,2,1,22,19,18,18,6,22,22,14,15,13,24,3
1,23,5,4,19,13,5,2,1,22,19,18,18,22,22,22,14,15,13,24,3
1,23,24,4,19,13,5,2,1,22,19,18,18,6,22,22,14,15,10,24,3
1,5,5,6,19,13,5,2,1,13,19,18,18,15,6,22,14,15,13,24,3
1,23,5,6,19,13,5,2,1,15,19,18,18,22,22,22,14,15,10,21,3
1,5,5,13,19,13,5,2,1,15,19,18,18,22,15,22,14,15,13,21,3
1,23,24,13,19,13,5,2,1,15,19,18,18,15,15,22,14,15,13,21,3
1,23,24,6,19,13,5,2,1,13,19,18,18,15,15,22,14,15,10,21,3
1,23,5,6,19,13,5,2,1,20,19,18,18,15,15,22,14,15,13,21,3
1,23,24,13,19,13,5,2,1,15,19,18,18,15,15,22,14,15,10,24,3
1,5,5,13,19,13,5,2,1,22,19,18,18,6,15,22,14,15,13,21,3
1,23,24,13,19,13,5,2,1,20,19,18,18,6,22,22,14,15,10,24,3
1,23,24,13,19,13,5,2,1,15,19,18,18,15,6,22,14,15,10,24,3
1,5,5,13,19,13,5,2,1,15,19,18,18,15,6,22,14,15,10,21,3
1,23,5,13,19,13,5,2,1,20,19,18,18,15,6,22,14,15,13,24,3
1,23,5,13,19,13,5,2,1,15,19,18,18,6,22,22,14,15,13,21,3
1,23,24,13,19,13,5,2,1,15,19,18,18,6,15,22,14,15,10,24,3
1,5,5,6,19,13,5,2,1,13,19,18,18,15,15,22,14,15,13,24,3
1,23,5,4,19,13,5,2,1,20,19,18,18,22,22,22,14,15,13,24,3
1,5,5,13,19,13,5,2,1,15,19,18,18,6,6,22,14,15,13,21,3
0,23,18,15,5,2,5,2,13,6,4,18,18,22,22,22,14,15,10,21,3
1,23,5,4,19,13,5,2,1,20,19,18,18,15,15,22,14,15,13,24,3
1,5,5,13,19,13,5,2,1,22,19,18,18,15,6,22,14,15,10,24,3
1,23,5,13,19,13,5,2,1,22,19,18,18,15,15,22,14,15,10,24,3
1,5,5,4,19,13,5,2,1,20,19,18,18,15,6,22,14,15,13,21,3
1,23,24,4,19,13,5,2,1,13,19,18,18,22,6,22,14,15,10,24,3
1,23,5,6,19,13,5,2,1,22,19,18,18,22,6,22,14,15,13,24,3
1,23,5,6,19,13,5,2,1,13,19,18,18,15,22,22,14,15,13,24,3
1,23,5,6,19,13,5,2,1,15,19,18,18,6,22,22,14,15,10,21,3
1,23,5,6,19,13,5,2,1,20,19,18,18,15,6,22,14,15,13,24,3
1,5,5,6,19,13,5,2,1,15,19,18,18,22,6,22,14,15,13,24,3
1,23,5,4,19,13,5,2,1,20,19,18,18,22,6,22,14,15,13,21,3
1,5,24,13,19,13,5,2,1,15,19,18,18,15,6,22,14,15,10,24,3
1,5,24,4,19,13,5,2,1,20,19,18,18,6,22,22,14,15,10,21,3
1,23,24,6,19,13,5,2,1,20,19,18,18,22,22,22,14,15,13,24,3
1,23,24,6,19,13,5,2,1,22,19,18,18,15,15,22,14,15,10,24,3
1,23,5,6,19,13,5,2,1,13,19,18,18,15,22,22,14,15,10,24,3
0,23,5,6,5,5,5,2,1,7,4,10,10,1,1,22,14,11,7,24,6
1,23,24,13,19,13,5,2,1,20,19,18,18,22,15,22,14,15,10,21,3
1,23,24,4,19,13,5,2,1,15,19,18,18,6,15,22,14,15,13,24,3
1,23,5,13,19,13,5,2,1,22,19,18,18,15,6,22,14,15,10,21,3
1,5,5,13,19,13,5,2,1,15,19,18,18,22,22,22,14,15,13,24,3
1,5,5,13,19,13,5,2,1,15,19,18,18,15,22,22,14,15,10,21,3
1,5,5,6,19,13,5,2,1,13,19,18,18,22,22,22,14,15,10,24,3
1,5,5,6,19,13,5,2,1,15,19,18,18,15,22,22,14,15,13,24,3
1,23,24,6,19,13,5,2,1,22,19,18,18,15,15,22,14,15,13,24,3
1,23,5,6,5,13,5,22,1,10,19,18,5,22,22,22,14,4,13,0,6
1,23,24,6,19,13,5,2,1,13,19,18,18,22,22,22,14,15,10,24,3
1,23,5,4,19,13,5,2,1,15,19,18,18,22,15,22,14,15,10,24,3
1,5,5,13,19,13,5,2,1,15,19,18,18,15,15,22,14,15,10,21,3
1,23,24,4,19,13,5,2,1,13,19,18,18,6,22,22,14,15,13,24,3
1,23,5,6,19,13,5,2,1,15,19,18,18,22,22,22,14,15,13,21,3
1,23,5,13,19,13,5,2,1,15,19,18,18,6,6,22,14,15,10,24,3
1,23,24,4,19,13,5,2,1,22,19,18,18,22,15,22,14,15,13,21,3
1,23,5,13,19,13,5,2,1,22,19,18,18,22,15,22,14,15,10,21,3
1,5,5,6,19,13,5,2,1,15,19,18,18,22,22,22,14,15,10,24,3
1,23,24,6,19,13,5,2,1,13,19,18,18,6,22,22,14,15,10,24,3
1,23,24,6,19,13,5,2,1,20,19,18,18,22,15,22,14,15,10,21,3
1,5,5,13,19,13,5,2,1,20,19,18,18,15,22,22,14,15,13,24,3
1,23,5,6,19,13,5,2,1,15,19,18,18,6,6,22,14,15,10,21,3
1,5,5,13,19,13,5,2,1,15,19,18,18,6,15,22,14,15,13,21,3
1,23,24,4,19,13,5,2,1,15,19,18,18,15,22,22,14,15,10,21,3
1,23,5,13,19,13,5,2,1,20,19,18,18,15,15,22,14,15,10,24,3
1,23,24,6,19,13,5,2,1,22,19,18,18,6,15,22,14,15,10,21,3
1,5,5,6,19,13,5,2,1,15,19,18,18,22,6,22,14,15,10,21,3
1,23,5,6,19,13,5,2,1,15,19,18,18,22,6,22,14,15,13,21,3
1,23,5,13,19,13,5,2,1,22,19,18,18,6,6,22,14,15,10,21,3
1,23,24,6,19,13,5,2,1,22,19,18,18,15,22,22,14,15,13,21,3
1,23,24,6,19,13,5,2,1,15,19,18,18,22,15,22,14,15,13,24,3
1,23,24,4,19,13,5,2,1,13,19,18,18,22,15,22,14,15,13,21,3
1,23,24,13,19,13,5,2,1,22,19,18,18,15,6,22,14,15,10,21,3
1,23,24,6,19,13,5,2,1,20,19,18,18,22,6,22,14,15,10,24,3
0,5,24,13,19,15,5,2,13,10,4,18,18,22,22,22,14,15,10,18,20
1,23,18,6,5,13,5,22,1,13,19,5,18,22,22,22,14,4,13,18,6
1,23,5,6,19,13,5,2,1,20,19,18,18,6,15,22,14,15,10,21,3
1,23,5,4,19,13,5,2,1,13,19,18,18,22,6,22,14,15,10,24,3
0,23,18,15,5,2,5,22,13,20,4,18,18,22,22,22,14,15,13,18,3
1,23,24,13,19,13,5,2,1,22,19,18,18,15,15,22,14,15,10,24,3
1,23,5,4,19,13,5,2,1,15,19,18,18,22,6,22,14,15,10,21,3
1,23,24,13,19,13,5,2,1,15,19,18,18,22,22,22,14,15,13,24,3
1,23,24,4,19,13,5,2,1,20,19,18,18,15,6,22,14,15,10,21,3
1,23,18,22,5,13,5,22,1,10,19,18,18,22,22,22,14,4,13,18,6
1,5,5,6,19,13,5,2,1,15,19,18,18,6,15,22,14,15,13,21,3
1,23,24,6,19,13,5,2,1,13,19,18,18,6,15,22,14,15,13,21,3
1,23,24,6,19,13,5,2,1,13,19,18,18,15,15,22,14,15,13,21,3
1,23,5,4,19,13,5,2,1,13,19,18,18,6,22,22,14,15,13,24,3
1,23,24,6,19,13,5,2,1,13,19,18,18,15,22,22,14,15,10,21,3
1,23,24,6,19,13,5,2,1,22,19,18,18,22,15,22,14,15,13,21,3
1,23,5,4,19,13,5,2,1,15,19,18,18,6,15,22,14,15,10,24,3
0,5,24,22,19,15,5,2,13,15,4,18,18,22,22,22,14,15,13,21,20
1,5,5,13,19,13,5,2,1,20,19,18,18,22,22,22,14,15,13,24,3
1,23,5,4,19,13,5,2,1,22,19,18,18,6,22,22,14,15,10,24,3
1,23,5,4,19,13,5,2,1,13,19,18,18,15,15,22,14,15,13,21,3
1,23,24,6,19,13,5,2,1,15,19,18,18,22,6,22,14,15,10,21,3
1,5,18,22,5,13,5,22,1,7,19,5,5,22,22,22,14,4,10,18,6
1,23,5,13,5,13,5,22,1,10,19,5,18,22,22,22,14,4,13,0,6
1,23,5,13,19,13,5,2,1,22,19,18,18,15,15,22,14,15,10,21,3
1,5,5,13,19,13,5,2,1,13,19,18,18,15,6,22,14,15,13,21,3
1,23,24,4,19,13,5,2,1,15,19,18,18,22,6,22,14,15,13,24,3
1,23,24,4,19,13,5,2,1,20,19,18,18,15,15,22,14,15,13,24,3
1,23,24,4,19,13,5,2,1,15,19,18,18,15,22,22,14,15,13,24,3
1,5,5,13,19,13,5,2,1,22,19,18,18,22,15,22,14,15,10,24,3
1,23,5,6,19,13,5,2,1,22,19,18,18,22,22,22,14,15,10,21,3
1,5,5,13,19,13,5,2,1,22,19,18,18,22,6,22,14,15,10,21,3
1,5,5,4,19,13,5,2,1,13,19,18,18,22,15,22,14,15,13,24,3
1,23,24,4,19,13,5,2,1,22,19,18,18,15,15,22,14,15,13,21,3
0,23,18,22,5,2,5,22,13,15,4,18,18,22,22,22,14,15,13,18,3
1,5,5,13,19,13,5,2,1,20,19,18,18,15,15,22,14,15,10,24,3
1,5,5,6,19,13,5,2,1,15,19,18,18,15,15,22,14,15,13,24,3
1,5,5,13,19,13,5,2,1,20,19,18,18,22,22,22,14,15,10,21,3
1,23,24,13,19,13,5,2,1,15,19,18,18,15,6,22,14,15,10,21,3
1,23,5,4,19,13,5,2,1,22,19,18,18,6,15,22,14,15,10,24,3
1,5,18,22,5,13,5,22,1,13,19,5,18,22,22,22,14,4,13,18,6
1,23,24,6,19,13,5,2,1,20,19,18,18,15,15,22,14,15,13,24,3
1,23,5,4,19,13,5,2,1,15,19,18,18,15,15,22,14,15,10,21,3
1,5,5,13,19,13,5,2,1,13,19,18,18,22,6,22,14,15,13,21,3
1,5,5,13,19,13,5,2,1,15,19,18,18,22,6,22,14,15,10,21,3
1,23,24,13,19,13,5,2,1,13,19,18,18,6,22,22,14,15,10,24,3
1,23,24,6,19,13,5,2,1,13,19,18,18,22,15,22,14,15,13,24,3
1,23,24,13,19,13,5,2,1,13,19,18,18,22,22,22,14,15,10,21,3
1,23,5,6,19,13,5,2,1,20,19,18,18,15,22,22,14,15,13,24,3
1,23,24,13,19,13,5,2,1,22,19,18,18,22,22,22,14,15,10,24,3
1,23,24,13,19,13,5,2,1,15,19,18,18,22,15,22,14,15,10,21,3
1,5,5,13,19,13,5,2,1,15,19,18,18,15,22,22,14,15,13,24,3
1,23,24,6,19,13,5,2,1,13,19,18,18,22,15,22,14,15,13,21,3
1,23,24,4,19,13,5,2,1,22,19,18,18,15,15,22,14,15,10,24,3
1,23,24,13,19,13,5,2,1,13,19,18,18,15,15,22,14,15,10,24,3
0,23,5,6,5,5,5,2,1,6,4,10,10,13,1,22,14,11,7,24,15
1,5,5,6,19,13,5,2,1,20,19,18,18,15,15,22,14,15,10,21,3
1,23,24,4,19,13,5,2,1,20,19,18,18,6,6,22,14,15,10,21,3
0,23,5,6,5,5,5,2,1,7,4,10,10,15,1,22,14,11,7,21,3
1,23,24,4,19,13,5,2,1,13,19,18,18,22,22,22,14,15,10,21,3
1,23,5,4,19,13,5,2,1,13,19,18,18,22,6,22,14,15,10,21,3
0,23,5,6,5,5,5,2,1,7,4,10,10,1,13,22,14,11,7,24,3
0,23,5,15,5,2,5,22,13,13,4,18,18,22,22,22,14,15,13,18,3
1,23,5,6,19,13,5,2,1,20,19,18,18,22,22,22,14,15,10,21,3
1,5,5,6,19,13,5,2,1,15,19,18,18,15,6,22,14,15,13,24,3
1,23,5,6,19,13,5,2,1,20,19,18,18,22,15,22,14,15,13,21,3
1,23,24,6,19,13,5,2,1,22,19,18,18,22,15,22,14,15,10,24,3
1,23,24,6,19,13,5,2,1,13,19,18,18,22,6,22,14,15,13,21,3
1,5,5,6,19,13,5,2,1,13,19,18,18,6,6,22,14,15,13,24,3
1,23,5,6,19,13,5,2,1,22,19,18,18,22,15,22,14,15,13,24,3
1,23,5,4,19,13,5,2,1,15,19,18,18,6,15,22,14,15,10,21,3
1,23,5,13,19,13,5,2,1,22,19,18,18,22,22,22,14,15,10,24,3
1,23,24,13,19,13,5,2,1,20,19,18,18,15,6,22,14,15,10,21,3
1,5,5,13,19,13,5,2,1,15,19,18,18,22,6,22,14,15,10,24,3
1,5,5,13,19,13,5,2,1,20,19,18,18,15,22,22,14,15,13,21,3
1,5,5,6,19,13,5,2,1,13,19,18,18,15,6,22,14,15,10,24,3
1,23,5,6,19,13,5,2,1,15,19,18,18,22,6,22,14,15,10,24,3
1,23,24,13,19,13,5,2,1,20,19,18,18,15,15,22,14,15,13,21,3
1,23,24,4,19,13,5,2,1,22,19,18,18,15,6,22,14,15,13,21,3
1,5,5,13,19,13,5,2,1,20,19,18,18,15,6,22,14,15,13,21,3
1,23,24,6,19,13,5,2,1,13,19,18,18,15,22,22,14,15,13,21,3
1,23,24,13,19,13,5,2,1,20,19,18,18,15,6,22,14,15,10,24,3
0,23,5,22,5,2,5,2,13,6,4,18,18,22,22,22,14,15,10,21,3
1,5,5,13,19,13,5,2,1,20,19,18,18,22,15,22,14,15,10,24,3
1,23,24,4,19,13,5,2,1,22,19,18,18,15,22,22,14,15,13,21,3
1,23,24,13,19,13,5,2,1,13,19,18,18,6,6,22,14,15,13,24,3
1,5,5,6,19,13,5,2,1,13,19,18,18,15,15,22,14,15,10,21,3
1,23,5,4,19,13,5,2,1,22,19,18,18,22,15,22,14,15,10,24,3
0,23,5,6,5,5,5,2,1,15,4,10,10,1,15,22,14,11,7,24,3
1,23,24,4,19,13,5,2,1,13,19,18,18,22,15,22,14,15,10,24,3
1,5,5,6,19,13,5,2,1,15,19,18,18,6,6,22,14,15,13,21,3
1,5,24,4,19,13,5,2,1,22,19,18,18,22,22,22,14,15,10,21,3
1,23,5,4,19,13,5,2,1,15,19,18,18,15,15,22,14,15,13,21,3
0,23,5,6,5,5,5,2,1,15,4,10,10,1,15,22,14,11,7,21,6
1,23,24,13,19,13,5,2,1,22,19,18,18,22,6,22,14,15,13,24,3
1,23,24,13,19,13,5,2,1,15,19,18,18,6,15,22,14,15,10,21,3
1,23,24,13,19,13,5,2,1,15,19,18,18,6,22,22,14,15,10,21,3
1,23,24,13,19,13,5,2,1,13,19,18,18,22,22,22,14,15,10,24,3
1,23,24,6,19,13,5,2,1,20,19,18,18,22,6,22,14,15,13,24,3
1,23,24,13,19,13,5,2,1,13,19,18,18,22,6,22,14,15,10,24,3
1,23,5,6,19,13,5,2,1,15,19,18,18,6,6,22,14,15,10,24,3
1,23,24,4,19,13,5,2,1,13,19,18,18,15,15,22,14,15,10,24,3
1,23,24,4,19,13,5,2,1,13,19,18,18,15,22,22,14,15,10,21,3
1,23,24,6,19,13,5,2,1,15,19,18,18,15,6,22,14,15,13,21,3
1,5,5,4,19,13,5,2,1,13,19,18,18,22,6,22,14,15,13,21,3
1,5,5,13,19,13,5,2,1,13,19,18,18,15,15,22,14,15,10,21,3
1,5,5,13,19,13,5,2,1,22,19,18,18,22,6,22,14,15,13,21,3
1,23,24,6,19,13,5,2,1,15,19,18,18,15,15,22,14,15,13,21,3
1,23,24,6,19,13,5,2,1,22,19,18,18,15,6,22,14,15,13,24,3
1,23,5,4,19,13,5,2,1,20,19,18,18,15,6,22,14,15,10,21,3
1,5,5,13,19,13,5,2,1,22,19,18,18,6,6,22,14,15,13,21,3
1,5,5,13,19,13,5,2,1,15,19,18,18,15,6,22,14,15,13,21,3
1,23,24,4,19,13,5,2,1,15,19,18,18,6,15,22,14,15,10,24,3
1,23,24,13,19,13,5,2,1,13,19,18,18,15,22,22,14,15,13,21,3
1,5,5,13,19,13,5,2,1,15,19,18,18,22,22,22,14,15,10,24,3
1,5,5,13,19,13,5,2,1,22,19,18,18,15,15,22,14,15,13,21,3
0,23,5,6,5,5,5,2,1,6,4,10,10,1,13,22,14,11,7,21,15
1,23,5,6,19,13,5,2,1,13,19,18,18,22,22,22,14,15,10,24,3
1,23,24,13,19,13,5,2,1,22,19,18,18,6,6,22,14,15,13,24,3
1,23,5,6,19,13,5,2,1,13,19,18,18,22,6,22,14,15,13,24,3
1,23,5,6,19,13,5,2,1,13,19,18,18,15,15,22,14,15,13,24,3
1,23,24,6,19,13,5,2,1,22,19,18,18,6,22,22,14,15,10,21,3
1,5,5,13,19,13,5,2,1,20,19,18,18,22,22,22,14,15,10,24,3
1,5,5,6,19,13,5,2,1,13,19,18,18,6,6,22,14,15,10,24,3
1,23,24,13,19,13,5,2,1,13,19,18,18,15,6,22,14,15,10,21,3
1,23,5,4,19,13,5,2,1,22,19,18,18,15,22,22,14,15,10,24,3
1,5,5,13,19,13,5,2,1,13,19,18,18,6,22,22,14,15,13,21,3
0,23,5,6,5,5,5,2,1,6,4,10,10,15,13,22,14,11,7,21,15
1,23,5,4,19,13,5,2,1,15,19,18,18,15,22,22,14,15,13,21,3
1,5,5,13,19,13,5,2,1,13,19,18,18,6,6,22,14,15,13,21,3
1,23,5,4,19,13,5,2,1,13,19,18,18,22,15,22,14,15,10,24,3
1,23,5,4,19,13,5,2,1,13,19,18,18,22,6,22,14,15,13,21,3
1,23,24,4,19,13,5,2,1,15,19,18,18,15,15,22,14,15,10,24,3
1,5,24,6,19,13,5,2,1,22,19,18,18,15,22,22,14,15,13,21,3
1,5,5,13,19,13,5,2,1,20,19,18,18,22,6,22,14,15,13,24,3
1,23,5,6,19,13,5,2,1,13,19,18,18,6,6,22,14,15,13,24,3
1,5,5,6,19,13,5,2,1,15,19,18,18,15,6,22,14,15,10,21,3
1,23,24,13,19,13,5,2,1,22,19,18,18,22,15,22,14,15,10,24,3
1,23,24,6,19,13,5,2,1,15,19,18,18,22,22,22,14,15,13,24,3
1,23,24,6,19,13,5,2,1,20,19,18,18,6,22,22,14,15,13,24,3
1,23,5,13,19,13,5,2,1,22,19,18,18,22,22,22,14,15,13,24,3
1,23,24,4,19,13,5,2,1,15,19,18,18,6,6,22,14,15,10,24,3
1,5,5,13,19,13,5,2,1,20,19,18,18,6,6,22,14,15,13,21,3
1,23,24,4,19,13,5,2,1,13,19,18,18,15,15,22,14,15,13,21,3
1,23,5,13,19,13,5,2,1,13,19,18,18,22,6,22,14,15,13,24,3
1,5,5,13,19,13,5,2,1,20,19,18,18,15,6,22,14,15,10,24,3
1,23,24,4,19,13,5,2,1,15,19,18,18,6,6,22,14,15,13,21,3
1,23,5,6,19,13,5,2,1,22,19,18,18,22,6,22,14,15,13,21,3
1,23,24,13,19,13,5,2,1,15,19,18,18,22,22,22,14,15,13,21,3
0,23,5,6,5,2,5,2,13,6,4,18,18,22,22,22,14,15,13,21,3
1,5,5,6,19,13,5,2,1,13,19,18,18,15,15,22,14,15,13,21,3
1,23,5,13,19,13,5,2,1,22,19,18,18,6,6,22,14,15,13,24,3
1,5,18,13,5,13,5,22,1,15,19,18,5,22,22,22,14,4,10,0,6
1,5,5,13,19,13,5,2,1,22,19,18,18,6,22,22,14,15,13,21,3
1,23,24,6,19,13,5,2,1,13,19,18,18,15,22,22,14,15,13,24,3
1,5,24,6,19,13,5,2,1,22,19,18,18,6,6,22,14,15,13,21,3
1,23,24,6,19,13,5,2,1,22,19,18,18,22,22,22,14,15,13,21,3
1,5,24,4,19,13,5,2,1,15,19,18,18,15,6,22,14,15,13,21,3
1,23,24,6,19,13,5,2,1,13,19,18,18,15,6,22,14,15,13,24,3
1,23,5,6,19,13,5,2,1,13,19,18,18,15,6,22,14,15,13,21,3
1,5,5,6,19,13,5,2,1,13,19,18,18,15,6,22,14,15,13,21,3
1,23,24,13,19,13,5,2,1,15,19,18,18,6,6,22,14,15,10,21,3
1,5,5,13,19,13,5,2,1,20,19,18,18,6,6,22,14,15,10,24,3
1,23,24,4,19,13,5,2,1,15,19,18,18,15,22,22,14,15,13,21,3
1,23,24,4,19,13,5,2,1,22,19,18,18,22,22,22,14,15,10,21,3
1,5,24,13,19,13,5,2,1,20,19,18,18,6,6,22,14,15,10,21,3
1,23,24,13,19,13,5,2,1,22,19,18,18,15,15,22,14,15,13,24,3
1,23,5,6,19,13,5,2,1,20,19,18,18,6,22,22,14,15,13,24,3
1,5,5,6,19,13,5,2,1,15,19,18,18,6,15,22,14,15,10,24,3
1,5,5,22,5,13,5,22,1,7,19,18,5,22,22,22,14,4,10,18,6
1,23,24,13,19,13,5,2,1,15,19,18,18,22,6,22,14,15,13,21,3
1,23,5,6,19,13,5,2,1,20,19,18,18,6,6,22,14,15,10,24,3
1,5,24,4,19,13,5,2,1,13,19,18,18,15,6,22,14,15,13,24,3
1,23,5,4,19,13,5,2,1,22,19,18,18,6,6,22,14,15,10,21,3
